Country Name,Country Code,Indicator Name,Indicator Code,Year,Value
American Samoa,ASM,Net migration,SM.POP.NETM,2010,-1261.0
Antigua and Barbuda,ATG,Net migration,SM.POP.NETM,2010,291.0
Australia,AUS,Net migration,SM.POP.NETM,2010,166752.0
Austria,AUT,Net migration,SM.POP.NETM,2010,22570.0
Azerbaijan,AZE,Net migration,SM.POP.NETM,2010,1373.0
Burundi,BDI,Net migration,SM.POP.NETM,2010,11845.0
Belgium,BEL,Net migration,SM.POP.NETM,2010,105232.0
Benin,BEN,Net migration,SM.POP.NETM,2010,3947.0
Burkina Faso,BFA,Net migration,SM.POP.NETM,2010,-42055.0
Bangladesh,BGD,Net migration,SM.POP.NETM,2010,-1113727.0
Bulgaria,BGR,Net migration,SM.POP.NETM,2010,-21668.0
Bahrain,BHR,Net migration,SM.POP.NETM,2010,-19329.0
Bahamas, The,BHS,Net migration,2010,1613.0
Bosnia and Herzegovina,BIH,Net migration,SM.POP.NETM,2010,-67228.0
Belarus,BLR,Net migration,SM.POP.NETM,2010,10300.0
Belize,BLZ,Net migration,SM.POP.NETM,2010,1639.0
Bermuda,BMU,Net migration,SM.POP.NETM,2010,-201.0
Bolivia,BOL,Net migration,SM.POP.NETM,2010,-12590.0
Brazil,BRA,Net migration,SM.POP.NETM,2010,-261539.0
Barbados,BRB,Net migration,SM.POP.NETM,2010,-36.0
Brunei Darussalam,BRN,Net migration,SM.POP.NETM,2010,2479.0
Bhutan,BTN,Net migration,SM.POP.NETM,2010,-922.0
Botswana,BWA,Net migration,SM.POP.NETM,2010,5151.0
Central African Republic,CAF,Net migration,SM.POP.NETM,2010,-43126.0
Canada,CAN,Net migration,SM.POP.NETM,2010,225369.0
Central Europe and the Baltics,CEB,Net migration,SM.POP.NETM,2010,-103905.0
Switzerland,CHE,Net migration,SM.POP.NETM,2010,76388.0
Channel Islands,CHI,Net migration,SM.POP.NETM,2010,742.0
Chile,CHL,Net migration,SM.POP.NETM,2010,26048.0
China,CHN,Net migration,SM.POP.NETM,2010,-184144.0
Cote d'Ivoire,CIV,Net migration,SM.POP.NETM,2010,-182689.0
Cameroon,CMR,Net migration,SM.POP.NETM,2010,-9366.0
Congo, Dem. Rep.,COD,Net migration,2010,-46009.0
Congo, Rep.,COG,Net migration,2010,86014.0
Colombia,COL,Net migration,SM.POP.NETM,2010,-34220.0
Comoros,COM,Net migration,SM.POP.NETM,2010,-3832.0
Cabo Verde,CPV,Net migration,SM.POP.NETM,2010,-5069.0
Costa Rica,CRI,Net migration,SM.POP.NETM,2010,2357.0
Caribbean small states,CSS,Net migration,SM.POP.NETM,2010,-13862.0
Cuba,CUB,Net migration,SM.POP.NETM,2010,-34121.0
Curacao,CUW,Net migration,SM.POP.NETM,2010,242.0
Cayman Islands,CYM,Net migration,SM.POP.NETM,2010,978.0
Cyprus,CYP,Net migration,SM.POP.NETM,2010,11793.0
Czechia,CZE,Net migration,SM.POP.NETM,2010,34927.0
Germany,DEU,Net migration,SM.POP.NETM,2010,130116.0
Djibouti,DJI,Net migration,SM.POP.NETM,2010,2129.0
Dominica,DMA,Net migration,SM.POP.NETM,2010,-206.0
Denmark,DNK,Net migration,SM.POP.NETM,2010,17533.0
Dominican Republic,DOM,Net migration,SM.POP.NETM,2010,-36587.0
Algeria,DZA,Net migration,SM.POP.NETM,2010,-10788.0
East Asia & Pacific (excluding high income),EAP,Net migration,SM.POP.NETM,2010,-193531.0
Early-demographic dividend,EAR,Net migration,SM.POP.NETM,2010,-2324365.0
East Asia & Pacific,EAS,Net migration,SM.POP.NETM,2010,268353.0
Europe & Central Asia (excluding high income),ECA,Net migration,SM.POP.NETM,2010,-292154.0
Europe & Central Asia,ECS,Net migration,SM.POP.NETM,2010,1059732.0
Ecuador,ECU,Net migration,SM.POP.NETM,2010,-8330.0
Egypt, Arab Rep.,EGY,Net migration,2010,-175191.0
Euro area,EMU,Net migration,SM.POP.NETM,2010,566966.0
Eritrea,ERI,Net migration,SM.POP.NETM,2010,-13361.0
Spain,ESP,Net migration,SM.POP.NETM,2010,69406.0
Estonia,EST,Net migration,SM.POP.NETM,2010,-3781.0
Ethiopia,ETH,Net migration,SM.POP.NETM,2010,80213.0
European Union,EUU,Net migration,SM.POP.NETM,2010,656784.0
Fragile and conflict affected situations,FCS,Net migration,SM.POP.NETM,2010,-646056.0
Finland,FIN,Net migration,SM.POP.NETM,2010,14080.0
Fiji,FJI,Net migration,SM.POP.NETM,2010,-10354.0
France,FRA,Net migration,SM.POP.NETM,2010,52644.0
Faroe Islands,FRO,Net migration,SM.POP.NETM,2010,-780.0
Micronesia, Fed. Sts.,FSM,Net migration,2010,-2997.0
Gabon,GAB,Net migration,SM.POP.NETM,2010,17274.0
United Kingdom,GBR,Net migration,SM.POP.NETM,2010,274811.0
Georgia,GEO,Net migration,SM.POP.NETM,2010,-36608.0
Ghana,GHA,Net migration,SM.POP.NETM,2010,-3726.0
Gibraltar,GIB,Net migration,SM.POP.NETM,2010,255.0
Guinea,GIN,Net migration,SM.POP.NETM,2010,-31327.0
Gambia, The,GMB,Net migration,2010,-2259.0
Guinea-Bissau,GNB,Net migration,SM.POP.NETM,2010,-2257.0
Equatorial Guinea,GNQ,Net migration,SM.POP.NETM,2010,22027.0
Greece,GRC,Net migration,SM.POP.NETM,2010,2001.0
Grenada,GRD,Net migration,SM.POP.NETM,2010,-665.0
Greenland,GRL,Net migration,SM.POP.NETM,2010,-46.0
Guatemala,GTM,Net migration,SM.POP.NETM,2010,-36076.0
Guam,GUM,Net migration,SM.POP.NETM,2010,-2450.0
Guyana,GUY,Net migration,SM.POP.NETM,2010,-13655.0
High income,HIC,Net migration,SM.POP.NETM,2010,4495140.0
Hong Kong SAR, China,HKG,Net migration,2010,19080.0
Honduras,HND,Net migration,SM.POP.NETM,2010,-5419.0
Heavily indebted poor countries (HIPC),HPC,Net migration,SM.POP.NETM,2010,-1400560.0
Croatia,HRV,Net migration,SM.POP.NETM,2010,-3995.0
Haiti,HTI,Net migration,SM.POP.NETM,2010,-28416.0
Hungary,HUN,Net migration,SM.POP.NETM,2010,10592.0
IBRD only,IBD,Net migration,SM.POP.NETM,2010,-754928.0
IDA & IBRD total,IBT,Net migration,SM.POP.NETM,2010,-4140909.0
IDA total,IDA,Net migration,SM.POP.NETM,2010,-3385981.0
IDA blend,IDB,Net migration,SM.POP.NETM,2010,-509196.0
Indonesia,IDN,Net migration,SM.POP.NETM,2010,-57752.0
IDA only,IDX,Net migration,SM.POP.NETM,2010,-2876785.0
Isle of Man,IMN,Net migration,SM.POP.NETM,2010,778.0
India,IND,Net migration,SM.POP.NETM,2010,-50905.0
Not classified,INX,Net migration,SM.POP.NETM,2010,
Ireland,IRL,Net migration,SM.POP.NETM,2010,-26974.0
Iran, Islamic Rep.,IRN,Net migration,2010,211.0
Iraq,IRQ,Net migration,SM.POP.NETM,2010,92779.0
Iceland,ISL,Net migration,SM.POP.NETM,2010,-2055.0
Israel,ISR,Net migration,SM.POP.NETM,2010,12906.0
Italy,ITA,Net migration,SM.POP.NETM,2010,274387.0
Jamaica,JAM,Net migration,SM.POP.NETM,2010,-13248.0
Jordan,JOR,Net migration,SM.POP.NETM,2010,4872.0
Japan,JPN,Net migration,SM.POP.NETM,2010,131860.0
Kazakhstan,KAZ,Net migration,SM.POP.NETM,2010,-6840.0
Kenya,KEN,Net migration,SM.POP.NETM,2010,-21069.0
Kyrgyz Republic,KGZ,Net migration,SM.POP.NETM,2010,-6521.0
Cambodia,KHM,Net migration,SM.POP.NETM,2010,-49781.0
Kiribati,KIR,Net migration,SM.POP.NETM,2010,-456.0
St. Kitts and Nevis,KNA,Net migration,SM.POP.NETM,2010,-449.0
Korea, Rep.,KOR,Net migration,2010,5308.0
Kuwait,KWT,Net migration,SM.POP.NETM,2010,101566.0
Latin America & Caribbean (excluding high income),LAC,Net migration,SM.POP.NETM,2010,-807188.0
Lao PDR,LAO,Net migration,SM.POP.NETM,2010,-30046.0
Lebanon,LBN,Net migration,SM.POP.NETM,2010,-40915.0
Liberia,LBR,Net migration,SM.POP.NETM,2010,2850.0
Libya,LBY,Net migration,SM.POP.NETM,2010,9611.0
St. Lucia,LCA,Net migration,SM.POP.NETM,2010,-170.0
Latin America & Caribbean,LCN,Net migration,SM.POP.NETM,2010,-880978.0
Least developed countries: UN classification,LDC,Net migration,SM.POP.NETM,2010,-2292942.0
Low income,LIC,Net migration,SM.POP.NETM,2010,-664917.0
Liechtenstein,LIE,Net migration,SM.POP.NETM,2010,124.0
Sri Lanka,LKA,Net migration,SM.POP.NETM,2010,-98060.0
Lower middle income,LMC,Net migration,SM.POP.NETM,2010,-2944973.0
Low & middle income,LMY,Net migration,SM.POP.NETM,2010,-4438132.0
Lesotho,LSO,Net migration,SM.POP.NETM,2010,-5886.0
Late-demographic dividend,LTE,Net migration,SM.POP.NETM,2010,-161751.0
Lithuania,LTU,Net migration,SM.POP.NETM,2010,-78887.0
Luxembourg,LUX,Net migration,SM.POP.NETM,2010,7909.0
Latvia,LVA,Net migration,SM.POP.NETM,2010,-36128.0
Macao SAR, China,MAC,Net migration,2010,10741.0
St. Martin (French part),MAF,Net migration,SM.POP.NETM,2010,-357.0
Morocco,MAR,Net migration,SM.POP.NETM,2010,-70510.0
Monaco,MCO,Net migration,SM.POP.NETM,2010,808.0
Moldova,MDA,Net migration,SM.POP.NETM,2010,-84039.0
Madagascar,MDG,Net migration,SM.POP.NETM,2010,-1979.0
Maldives,MDV,Net migration,SM.POP.NETM,2010,6369.0
Middle East & North Africa,MEA,Net migration,SM.POP.NETM,2010,587638.0
Mexico,MEX,Net migration,SM.POP.NETM,2010,-40845.0
Marshall Islands,MHL,Net migration,SM.POP.NETM,2010,-1221.0
Middle income,MIC,Net migration,SM.POP.NETM,2010,-3773215.0
North Macedonia,MKD,Net migration,SM.POP.NETM,2010,-16668.0
Mali,MLI,Net migration,SM.POP.NETM,2010,-34483.0
Malta,MLT,Net migration,SM.POP.NETM,2010,741.0
Myanmar,MMR,Net migration,SM.POP.NETM,2010,-116481.0
Middle East & North Africa (excluding high income),MNA,Net migration,SM.POP.NETM,2010,-294380.0
Montenegro,MNE,Net migration,SM.POP.NETM,2010,-2276.0
Mongolia,MNG,Net migration,SM.POP.NETM,2010,-6444.0
Northern Mariana Islands,MNP,Net migration,SM.POP.NETM,2010,-1587.0
Mozambique,MOZ,Net migration,SM.POP.NETM,2010,-97079.0
Mauritania,MRT,Net migration,SM.POP.NETM,2010,1128.0
Mauritius,MUS,Net migration,SM.POP.NETM,2010,-2624.0
Malawi,MWI,Net migration,SM.POP.NETM,2010,-9327.0
Malaysia,MYS,Net migration,SM.POP.NETM,2010,157164.0
North America,NAC,Net migration,SM.POP.NETM,2010,1819621.0
Namibia,NAM,Net migration,SM.POP.NETM,2010,-8518.0
New Caledonia,NCL,Net migration,SM.POP.NETM,2010,1956.0
Niger,NER,Net migration,SM.POP.NETM,2010,-8033.0
Nigeria,NGA,Net migration,SM.POP.NETM,2010,47966.0
Nicaragua,NIC,Net migration,SM.POP.NETM,2010,-29081.0
Netherlands,NLD,Net migration,SM.POP.NETM,2010,33703.0
Norway,NOR,Net migration,SM.POP.NETM,2010,42865.0
Nepal,NPL,Net migration,SM.POP.NETM,2010,-269963.0
Nauru,NRU,Net migration,SM.POP.NETM,2010,-246.0
New Zealand,NZL,Net migration,SM.POP.NETM,2010,6722.0
OECD members,OED,Net migration,SM.POP.NETM,2010,3383262.0
Oman,OMN,Net migration,SM.POP.NETM,2010,28717.0
Other small states,OSS,Net migration,SM.POP.NETM,2010,-27438.0
Pakistan,PAK,Net migration,SM.POP.NETM,2010,-431902.0
Panama,PAN,Net migration,SM.POP.NETM,2010,4953.0
Peru,PER,Net migration,SM.POP.NETM,2010,-181302.0
Philippines,PHL,Net migration,SM.POP.NETM,2010,13556.0
Palau,PLW,Net migration,SM.POP.NETM,2010,-392.0
Papua New Guinea,PNG,Net migration,SM.POP.NETM,2010,50106.0
Poland,POL,Net migration,SM.POP.NETM,2010,119623.0
Pre-demographic dividend,PRE,Net migration,SM.POP.NETM,2010,-792863.0
Puerto Rico,PRI,Net migration,SM.POP.NETM,2010,-30960.0
Korea, Dem. People's Rep.,PRK,Net migration,2010,-3058.0
Portugal,PRT,Net migration,SM.POP.NETM,2010,-5627.0
Paraguay,PRY,Net migration,SM.POP.NETM,2010,-26169.0
West Bank and Gaza,PSE,Net migration,SM.POP.NETM,2010,-26351.0
Pacific island small states,PSS,Net migration,SM.POP.NETM,2010,-16112.0
Post-demographic dividend,PST,Net migration,SM.POP.NETM,2010,3303884.0
French Polynesia,PYF,Net migration,SM.POP.NETM,2010,-2917.0
Qatar,QAT,Net migration,SM.POP.NETM,2010,90620.0
Romania,ROU,Net migration,SM.POP.NETM,2010,-122364.0
Russian Federation,RUS,Net migration,SM.POP.NETM,2010,307555.0
Rwanda,RWA,Net migration,SM.POP.NETM,2010,-29501.0
South Asia,SAS,Net migration,SM.POP.NETM,2010,-2126570.0
Saudi Arabia,SAU,Net migration,SM.POP.NETM,2010,504955.0
Sudan,SDN,Net migration,SM.POP.NETM,2010,-339466.0
Senegal,SEN,Net migration,SM.POP.NETM,2010,-69888.0
Singapore,SGP,Net migration,SM.POP.NETM,2010,72571.0
Solomon Islands,SLB,Net migration,SM.POP.NETM,2010,5040.0
Sierra Leone,SLE,Net migration,SM.POP.NETM,2010,7983.0
El Salvador,SLV,Net migration,SM.POP.NETM,2010,-54688.0
San Marino,SMR,Net migration,SM.POP.NETM,2010,592.0
Somalia,SOM,Net migration,SM.POP.NETM,2010,-88448.0
Serbia,SRB,Net migration,SM.POP.NETM,2010,3632.0
Sub-Saharan Africa (excluding high income),SSA,Net migration,SM.POP.NETM,2010,-724309.0
South Sudan,SSD,Net migration,SM.POP.NETM,2010,299402.0
Sub-Saharan Africa,SSF,Net migration,SM.POP.NETM,2010,-723569.0
Small states,SST,Net migration,SM.POP.NETM,2010,-57412.0
Sao Tome and Principe,STP,Net migration,SM.POP.NETM,2010,-1529.0
Suriname,SUR,Net migration,SM.POP.NETM,2010,-1138.0
Slovak Republic,SVK,Net migration,SM.POP.NETM,2010,-1814.0
Slovenia,SVN,Net migration,SM.POP.NETM,2010,-410.0
Sweden,SWE,Net migration,SM.POP.NETM,2010,51175.0
Eswatini,SWZ,Net migration,SM.POP.NETM,2010,-11334.0
Sint Maarten (Dutch part),SXM,Net migration,SM.POP.NETM,2010,-24.0
Seychelles,SYC,Net migration,SM.POP.NETM,2010,740.0
Syrian Arab Republic,SYR,Net migration,SM.POP.NETM,2010,-54359.0
Turks and Caicos Islands,TCA,Net migration,SM.POP.NETM,2010,863.0
Chad,TCD,Net migration,SM.POP.NETM,2010,10427.0
East Asia & Pacific (IDA & IBRD countries),TEA,Net migration,SM.POP.NETM,2010,-191116.0
Europe & Central Asia (IDA & IBRD countries),TEC,Net migration,SM.POP.NETM,2010,-13003.0
Togo,TGO,Net migration,SM.POP.NETM,2010,-1964.0
Thailand,THA,Net migration,SM.POP.NETM,2010,52791.0
Tajikistan,TJK,Net migration,SM.POP.NETM,2010,-33733.0
Turkmenistan,TKM,Net migration,SM.POP.NETM,2010,6621.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Net migration,SM.POP.NETM,2010,-818622.0
Timor-Leste,TLS,Net migration,SM.POP.NETM,2010,470.0
Middle East & North Africa (IDA & IBRD countries),TMN,Net migration,SM.POP.NETM,2010,-268029.0
Tonga,TON,Net migration,SM.POP.NETM,2010,-2097.0
South Asia (IDA & IBRD),TSA,Net migration,SM.POP.NETM,2010,-2126570.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,Net migration,SM.POP.NETM,2010,-723569.0
Trinidad and Tobago,TTO,Net migration,SM.POP.NETM,2010,-2230.0
Tunisia,TUN,Net migration,SM.POP.NETM,2010,-14168.0
Turkiye,TUR,Net migration,SM.POP.NETM,2010,55532.0
Tuvalu,TUV,Net migration,SM.POP.NETM,2010,22.0
Tanzania,TZA,Net migration,SM.POP.NETM,2010,-122020.0
Uganda,UGA,Net migration,SM.POP.NETM,2010,-168322.0
Ukraine,UKR,Net migration,SM.POP.NETM,2010,16030.0
Upper middle income,UMC,Net migration,SM.POP.NETM,2010,-828242.0
Uruguay,URY,Net migration,SM.POP.NETM,2010,-7696.0
United States,USA,Net migration,SM.POP.NETM,2010,1594453.0
Uzbekistan,UZB,Net migration,SM.POP.NETM,2010,-20380.0
St. Vincent and the Grenadines,VCT,Net migration,SM.POP.NETM,2010,-1371.0
Venezuela, RB,VEN,Net migration,2010,-50286.0
British Virgin Islands,VGB,Net migration,SM.POP.NETM,2010,-125.0
Virgin Islands (U.S.),VIR,Net migration,SM.POP.NETM,2010,-1251.0
Viet Nam,VNM,Net migration,SM.POP.NETM,2010,-4443.0
Vanuatu,VUT,Net migration,SM.POP.NETM,2010,-1413.0
World,WLD,Net migration,SM.POP.NETM,2010,0.0
Samoa,WSM,Net migration,SM.POP.NETM,2010,-3197.0
Kosovo,XKX,Net migration,SM.POP.NETM,2010,-29433.0
Yemen, Rep.,YEM,Net migration,2010,30919.0
South Africa,ZAF,Net migration,SM.POP.NETM,2010,68563.0
Zambia,ZMB,Net migration,SM.POP.NETM,2010,22761.0
Zimbabwe,ZWE,Net migration,SM.POP.NETM,2010,-108671.0
Aruba,ABW,Net migration,SM.POP.NETM,2011,333.0
Africa Eastern and Southern,AFE,Net migration,SM.POP.NETM,2011,-712363.0
Afghanistan,AFG,Net migration,SM.POP.NETM,2011,384486.0
Africa Western and Central,AFW,Net migration,SM.POP.NETM,2011,-223577.0
Angola,AGO,Net migration,SM.POP.NETM,2011,128800.0
Albania,ALB,Net migration,SM.POP.NETM,2011,-18630.0
Andorra,AND,Net migration,SM.POP.NETM,2011,-363.0
Arab World,ARB,Net migration,SM.POP.NETM,2011,223817.0
United Arab Emirates,ARE,Net migration,SM.POP.NETM,2011,215183.0
Argentina,ARG,Net migration,SM.POP.NETM,2011,-1117.0
Armenia,ARM,Net migration,SM.POP.NETM,2011,-17296.0
American Samoa,ASM,Net migration,SM.POP.NETM,2011,-1298.0
Antigua and Barbuda,ATG,Net migration,SM.POP.NETM,2011,243.0
Australia,AUS,Net migration,SM.POP.NETM,2011,197657.0
Austria,AUT,Net migration,SM.POP.NETM,2011,31887.0
Azerbaijan,AZE,Net migration,SM.POP.NETM,2011,1686.0
Burundi,BDI,Net migration,SM.POP.NETM,2011,-19513.0
Belgium,BEL,Net migration,SM.POP.NETM,2011,52464.0
Benin,BEN,Net migration,SM.POP.NETM,2011,4283.0
Burkina Faso,BFA,Net migration,SM.POP.NETM,2011,-33391.0
Bangladesh,BGD,Net migration,SM.POP.NETM,2011,-848910.0
Bulgaria,BGR,Net migration,SM.POP.NETM,2011,-23360.0
Bahrain,BHR,Net migration,SM.POP.NETM,2011,-26107.0
Bahamas, The,BHS,Net migration,2011,1898.0
Bosnia and Herzegovina,BIH,Net migration,SM.POP.NETM,2011,-64875.0
Belarus,BLR,Net migration,SM.POP.NETM,2011,5686.0
Belize,BLZ,Net migration,SM.POP.NETM,2011,1582.0
Bermuda,BMU,Net migration,SM.POP.NETM,2011,-196.0
Bolivia,BOL,Net migration,SM.POP.NETM,2011,-12106.0
Brazil,BRA,Net migration,SM.POP.NETM,2011,-235860.0
Barbados,BRB,Net migration,SM.POP.NETM,2011,-54.0
Brunei Darussalam,BRN,Net migration,SM.POP.NETM,2011,1399.0
Bhutan,BTN,Net migration,SM.POP.NETM,2011,-464.0
Botswana,BWA,Net migration,SM.POP.NETM,2011,-1019.0
Central African Republic,CAF,Net migration,SM.POP.NETM,2011,-86281.0
Canada,CAN,Net migration,SM.POP.NETM,2011,227075.0
Central Europe and the Baltics,CEB,Net migration,SM.POP.NETM,2011,-141804.0
Switzerland,CHE,Net migration,SM.POP.NETM,2011,67194.0
Channel Islands,CHI,Net migration,SM.POP.NETM,2011,705.0
Chile,CHL,Net migration,SM.POP.NETM,2011,28086.0
China,CHN,Net migration,SM.POP.NETM,2011,-416189.0
Cote d'Ivoire,CIV,Net migration,SM.POP.NETM,2011,-200010.0
Cameroon,CMR,Net migration,SM.POP.NETM,2011,-12669.0
Congo, Dem. Rep.,COD,Net migration,2011,8823.0
Congo, Rep.,COG,Net migration,2011,12318.0
Colombia,COL,Net migration,SM.POP.NETM,2011,-46385.0
Comoros,COM,Net migration,SM.POP.NETM,2011,-3897.0
Cabo Verde,CPV,Net migration,SM.POP.NETM,2011,-7226.0
Costa Rica,CRI,Net migration,SM.POP.NETM,2011,1695.0
Caribbean small states,CSS,Net migration,SM.POP.NETM,2011,-13275.0
Cuba,CUB,Net migration,SM.POP.NETM,2011,-35313.0
Curacao,CUW,Net migration,SM.POP.NETM,2011,1516.0
Cayman Islands,CYM,Net migration,SM.POP.NETM,2011,1024.0
Cyprus,CYP,Net migration,SM.POP.NETM,2011,12566.0
Czechia,CZE,Net migration,SM.POP.NETM,2011,16841.0
Germany,DEU,Net migration,SM.POP.NETM,2011,295282.0
Djibouti,DJI,Net migration,SM.POP.NETM,2011,2090.0
Dominica,DMA,Net migration,SM.POP.NETM,2011,307.0
Denmark,DNK,Net migration,SM.POP.NETM,2011,13495.0
Dominican Republic,DOM,Net migration,SM.POP.NETM,2011,-36687.0
Algeria,DZA,Net migration,SM.POP.NETM,2011,-20108.0
East Asia & Pacific (excluding high income),EAP,Net migration,SM.POP.NETM,2011,-655632.0
Early-demographic dividend,EAR,Net migration,SM.POP.NETM,2011,-3435478.0
East Asia & Pacific,EAS,Net migration,SM.POP.NETM,2011,41658.0
Europe & Central Asia (excluding high income),ECA,Net migration,SM.POP.NETM,2011,-202066.0
Europe & Central Asia,ECS,Net migration,SM.POP.NETM,2011,1061485.0
Ecuador,ECU,Net migration,SM.POP.NETM,2011,-8167.0
Egypt, Arab Rep.,EGY,Net migration,2011,-194100.0
Euro area,EMU,Net migration,SM.POP.NETM,2011,611467.0
Eritrea,ERI,Net migration,SM.POP.NETM,2011,-32949.0
Spain,ESP,Net migration,SM.POP.NETM,2011,60761.0
Estonia,EST,Net migration,SM.POP.NETM,2011,-3941.0
Ethiopia,ETH,Net migration,SM.POP.NETM,2011,116793.0
European Union,EUU,Net migration,SM.POP.NETM,2011,609533.0
Fragile and conflict affected situations,FCS,Net migration,SM.POP.NETM,2011,-911194.0
Finland,FIN,Net migration,SM.POP.NETM,2011,16798.0
Fiji,FJI,Net migration,SM.POP.NETM,2011,-10396.0
France,FRA,Net migration,SM.POP.NETM,2011,70178.0
Faroe Islands,FRO,Net migration,SM.POP.NETM,2011,32.0
Micronesia, Fed. Sts.,FSM,Net migration,2011,-1798.0
Gabon,GAB,Net migration,SM.POP.NETM,2011,18967.0
United Kingdom,GBR,Net migration,SM.POP.NETM,2011,228773.0
Georgia,GEO,Net migration,SM.POP.NETM,2011,-37847.0
Ghana,GHA,Net migration,SM.POP.NETM,2011,-720.0
Gibraltar,GIB,Net migration,SM.POP.NETM,2011,213.0
Guinea,GIN,Net migration,SM.POP.NETM,2011,-29069.0
Gambia, The,GMB,Net migration,2011,-2456.0
Guinea-Bissau,GNB,Net migration,SM.POP.NETM,2011,-1760.0
Equatorial Guinea,GNQ,Net migration,SM.POP.NETM,2011,17604.0
Greece,GRC,Net migration,SM.POP.NETM,2011,-31786.0
Grenada,GRD,Net migration,SM.POP.NETM,2011,-285.0
Greenland,GRL,Net migration,SM.POP.NETM,2011,-244.0
Guatemala,GTM,Net migration,SM.POP.NETM,2011,-33238.0
Guam,GUM,Net migration,SM.POP.NETM,2011,-2604.0
Guyana,GUY,Net migration,SM.POP.NETM,2011,-13920.0
High income,HIC,Net migration,SM.POP.NETM,2011,5229859.0
Hong Kong SAR, China,HKG,Net migration,2011,8307.0
Honduras,HND,Net migration,SM.POP.NETM,2011,-5664.0
Heavily indebted poor countries (HIPC),HPC,Net migration,SM.POP.NETM,2011,-948615.0
Croatia,HRV,Net migration,SM.POP.NETM,2011,-17463.0
Haiti,HTI,Net migration,SM.POP.NETM,2011,-29029.0
Hungary,HUN,Net migration,SM.POP.NETM,2011,1859.0
IBRD only,IBD,Net migration,SM.POP.NETM,2011,-1469681.0
IDA & IBRD total,IBT,Net migration,SM.POP.NETM,2011,-4932936.0
IDA total,IDA,Net migration,SM.POP.NETM,2011,-3463255.0
IDA blend,IDB,Net migration,SM.POP.NETM,2011,-993733.0
Indonesia,IDN,Net migration,SM.POP.NETM,2011,-40543.0
IDA only,IDX,Net migration,SM.POP.NETM,2011,-2469522.0
Isle of Man,IMN,Net migration,SM.POP.NETM,2011,-61.0
India,IND,Net migration,SM.POP.NETM,2011,-247017.0
Not classified,INX,Net migration,SM.POP.NETM,2011,
Ireland,IRL,Net migration,SM.POP.NETM,2011,-26529.0
Iran, Islamic Rep.,IRN,Net migration,2011,-12849.0
Iraq,IRQ,Net migration,SM.POP.NETM,2011,261880.0
Iceland,ISL,Net migration,SM.POP.NETM,2011,-1393.0
Israel,ISR,Net migration,SM.POP.NETM,2011,10470.0
Italy,ITA,Net migration,SM.POP.NETM,2011,198544.0
Jamaica,JAM,Net migration,SM.POP.NETM,2011,-11577.0
Jordan,JOR,Net migration,SM.POP.NETM,2011,7057.0
Japan,JPN,Net migration,SM.POP.NETM,2011,97720.0
Kazakhstan,KAZ,Net migration,SM.POP.NETM,2011,-3160.0
Kenya,KEN,Net migration,SM.POP.NETM,2011,-44795.0
Kyrgyz Republic,KGZ,Net migration,SM.POP.NETM,2011,-10170.0
Cambodia,KHM,Net migration,SM.POP.NETM,2011,-50941.0
Kiribati,KIR,Net migration,SM.POP.NETM,2011,-1019.0
St. Kitts and Nevis,KNA,Net migration,SM.POP.NETM,2011,0.0
Korea, Rep.,KOR,Net migration,2011,52042.0
Kuwait,KWT,Net migration,SM.POP.NETM,2011,176732.0
Latin America & Caribbean (excluding high income),LAC,Net migration,SM.POP.NETM,2011,-742619.0
Lao PDR,LAO,Net migration,SM.POP.NETM,2011,-30538.0
Lebanon,LBN,Net migration,SM.POP.NETM,2011,2246.0
Liberia,LBR,Net migration,SM.POP.NETM,2011,91981.0
Libya,LBY,Net migration,SM.POP.NETM,2011,-562827.0
St. Lucia,LCA,Net migration,SM.POP.NETM,2011,-150.0
Latin America & Caribbean,LCN,Net migration,SM.POP.NETM,2011,-818815.0
Least developed countries: UN classification,LDC,Net migration,SM.POP.NETM,2011,-1690871.0
Low income,LIC,Net migration,SM.POP.NETM,2011,-548520.0
Liechtenstein,LIE,Net migration,SM.POP.NETM,2011,139.0
Sri Lanka,LKA,Net migration,SM.POP.NETM,2011,-90839.0
